time_min,x_mm,y_mm,surface_temperature_C
30,12.0,46.0,31.28458
30,13.0,46.0,31.36832
30,14.0,46.0,31.45655
30,15.0,46.0,31.54931
30,16.0,46.0,31.64674
30,17.0,46.0,31.74899
30,18.0,46.0,31.85628
30,19.0,46.0,31.96889
30,20.0,46.0,32.08713
30,21.0,46.0,32.21133
30,22.0,46.0,32.34187
30,23.0,46.0,32.47907
30,24.0,46.0,32.62328
30,25.0,46.0,32.77477
30,26.0,46.0,32.93375
30,27.0,46.0,33.10032
30,28.0,46.0,33.27449
30,29.0,46.0,33.45612
30,30.0,46.0,33.64492
30,31.0,46.0,33.84043
30,32.0,46.0,34.04203
30,33.0,46.0,34.2489
30,34.0,46.0,34.46007
30,35.0,46.0,34.67438
30,36.0,46.0,34.8905
30,37.0,46.0,35.107
30,38.0,46.0,35.32227
30,39.0,46.0,35.53464
30,40.0,46.0,35.74233
30,41.0,46.0,35.94355
30,42.0,46.0,36.13647
30,43.0,46.0,36.31926
30,44.0,46.0,36.49017
30,45.0,46.0,36.6475
30,46.0,46.0,36.78965
30,47.0,46.0,36.91516
30,48.0,46.0,37.02271
30,49.0,46.0,37.11116
30,50.0,46.0,37.17957
30,51.0,46.0,37.22719
30,52.0,46.0,37.25349
30,53.0,46.0,37.25816
30,54.0,46.0,37.24113
30,55.0,46.0,37.20253
30,56.0,46.0,37.14271
30,57.0,46.0,37.06224
30,58.0,46.0,36.96189
30,59.0,46.0,36.84259
30,60.0,46.0,36.70547
30,61.0,46.0,36.55178
30,62.0,46.0,36.38289
30,63.0,46.0,36.20031
30,64.0,46.0,36.00558
30,65.0,46.0,35.80034
30,66.0,46.0,35.58624
30,67.0,46.0,35.36494
30,68.0,46.0,35.1381
30,69.0,46.0,34.90735
30,70.0,46.0,34.67425
30,71.0,46.0,34.44032
30,72.0,46.0,34.20697
30,73.0,46.0,33.97553
30,74.0,46.0,33.74723
30,75.0,46.0,33.52317
30,76.0,46.0,33.30434
30,77.0,46.0,33.0916
30,78.0,46.0,32.88571
30,79.0,46.0,32.68727
30,80.0,46.0,32.49679
30,81.0,46.0,32.31464
30,82.0,46.0,32.14111
30,83.0,46.0,31.97636
30,84.0,46.0,31.82047
30,85.0,46.0,31.67342
30,86.0,46.0,31.53512
30,87.0,46.0,31.40543
30,88.0,46.0,31.28412
30,89.0,46.0,31.17093
30,90.0,46.0,31.06557
30,91.0,46.0,30.96771
30,92.0,46.0,30.87699
30,93.0,46.0,30.79304
30,94.0,46.0,30.71549
30,95.0,46.0,30.64396
30,96.0,46.0,30.57809
30,97.0,46.0,30.51751
30,98.0,46.0,30.46187
30,99.0,46.0,30.41084
30,100.0,46.0,30.3641
30,0.0,47.0,30.67283
30,1.0,47.0,30.70628
30,2.0,47.0,30.74439
30,3.0,47.0,30.78723
30,4.0,47.0,30.8348
30,5.0,47.0,30.88709
30,6.0,47.0,30.944
30,7.0,47.0,31.00542
30,8.0,47.0,31.07117
30,9.0,47.0,31.14108
30,10.0,47.0,31.21496
30,11.0,47.0,31.29261
30,12.0,47.0,31.37387
30,13.0,47.0,31.45861
30,14.0,47.0,31.54673
30,15.0,47.0,31.63819
30,16.0,47.0,31.73303
30,17.0,47.0,31.83135
30,18.0,47.0,31.93333
30,19.0,47.0,32.03921
30,20.0,47.0,32.14929
30,21.0,47.0,32.26393
30,22.0,47.0,32.38351
30,23.0,47.0,32.50846
30,24.0,47.0,32.63916
30,25.0,47.0,32.77598
30,26.0,47.0,32.91923
30,27.0,47.0,33.06914
30,28.0,47.0,33.22584
30,29.0,47.0,33.38932
30,30.0,47.0,33.55943
30,31.0,47.0,33.73586
30,32.0,47.0,33.91811
30,33.0,47.0,34.10552
30,34.0,47.0,34.29726
30,35.0,47.0,34.49228
30,36.0,47.0,34.68942
30,37.0,47.0,34.88733
30,38.0,47.0,35.08455
30,39.0,47.0,35.27949
30,40.0,47.0,35.47051
30,41.0,47.0,35.65589
30,42.0,47.0,35.83389
30,43.0,47.0,36.00278
30,44.0,47.0,36.16086
30,45.0,47.0,36.3065
30,46.0,47.0,36.43816
30,47.0,47.0,36.55444
30,48.0,47.0,36.65405
30,49.0,47.0,36.73589
30,50.0,47.0,36.79903
30,51.0,47.0,36.84274
30,52.0,47.0,36.8665
30,53.0,47.0,36.86999
30,54.0,47.0,36.85311
30,55.0,47.0,36.81597
30,56.0,47.0,36.7589
30,57.0,47.0,36.68241
30,58.0,47.0,36.58721
30,59.0,47.0,36.4742
30,60.0,47.0,36.3444
30,61.0,47.0,36.19899
30,62.0,47.0,36.03929
30,63.0,47.0,35.86668
30,64.0,47.0,35.68265
30,65.0,47.0,35.48872
30,66.0,47.0,35.28645
30,67.0,47.0,35.07741
30,68.0,47.0,34.86317
30,69.0,47.0,34.64525
30,70.0,47.0,34.42515
30,71.0,47.0,34.20428
30,72.0,47.0,33.98398
30,73.0,47.0,33.76551
30,74.0,47.0,33.55003
30,75.0,47.0,33.33857
30,76.0,47.0,33.13207
30,77.0,47.0,32.93134
30,78.0,47.0,32.7371
30,79.0,47.0,32.54991
30,80.0,47.0,32.37025
30,81.0,47.0,32.19849
30,82.0,47.0,32.03487
30,83.0,47.0,31.87955
30,84.0,47.0,31.73262
30,85.0,47.0,31.59404
30,86.0,47.0,31.46375
30,87.0,47.0,31.34159
30,88.0,47.0,31.22735
30,89.0,47.0,31.1208
30,90.0,47.0,31.02164
30,91.0,47.0,30.92956
30,92.0,47.0,30.84422
30,93.0,47.0,30.76529
30,94.0,47.0,30.6924
30,95.0,47.0,30.6252
30,96.0,47.0,30.56334
30,97.0,47.0,30.50647
30,98.0,47.0,30.45426
30,99.0,47.0,30.40639
30,100.0,47.0,30.36256
30,0.0,48.0,30.70922
30,1.0,48.0,30.74866
30,2.0,48.0,30.79293
30,3.0,48.0,30.84202
30,4.0,48.0,30.89589
30,5.0,48.0,30.9544
30,6.0,48.0,31.01735
30,7.0,48.0,31.08452
30,8.0,48.0,31.15563
30,9.0,48.0,31.23034
30,10.0,48.0,31.30836
30,11.0,48.0,31.38935
30,12.0,48.0,31.47301
30,13.0,48.0,31.55909
30,14.0,48.0,31.64737
30,15.0,48.0,31.73773
30,16.0,48.0,31.83011
30,17.0,48.0,31.92453
30,18.0,48.0,32.02113
30,19.0,48.0,32.12011
30,20.0,48.0,32.22179
30,21.0,48.0,32.32652
30,22.0,48.0,32.43475
30,23.0,48.0,32.54693
30,24.0,48.0,32.66353
30,25.0,48.0,32.78504
30,26.0,48.0,32.91186
30,27.0,48.0,33.04435
30,28.0,48.0,33.18277
30,29.0,48.0,33.32726
30,30.0,48.0,33.47782
30,31.0,48.0,33.63428
30,32.0,48.0,33.79631
30,33.0,48.0,33.96338
30,34.0,48.0,34.1348
30,35.0,48.0,34.30969
30,36.0,48.0,34.487
30,37.0,48.0,34.66552
30,38.0,48.0,34.8439
30,39.0,48.0,35.02069
30,40.0,48.0,35.19433
30,41.0,48.0,35.3632
30,42.0,48.0,35.52566
30,43.0,48.0,35.68005
30,44.0,48.0,35.82477
30,45.0,48.0,35.95823
30,46.0,48.0,36.07897
30,47.0,48.0,36.18561
30,48.0,48.0,36.27692
30,49.0,48.0,36.35183
30,50.0,48.0,36.40944
30,51.0,48.0,36.44901
30,52.0,48.0,36.47004
30,53.0,48.0,36.47219
30,54.0,48.0,36.45536
30,55.0,48.0,36.41962
30,56.0,48.0,36.36527
30,57.0,48.0,36.29277
30,58.0,48.0,36.20277
30,59.0,48.0,36.0961
30,60.0,48.0,35.97372
30,61.0,48.0,35.83675
30,62.0,48.0,35.68638
30,63.0,48.0,35.52394
30,64.0,48.0,35.35081
30,65.0,48.0,35.16841
30,66.0,48.0,34.97822
30,67.0,48.0,34.78171
30,68.0,48.0,34.58034
30,69.0,48.0,34.37555
30,70.0,48.0,34.16874
30,71.0,48.0,33.96124
30,72.0,48.0,33.75431
30,73.0,48.0,33.54913
30,74.0,48.0,33.34679
30,75.0,48.0,33.14825
30,76.0,48.0,32.9544
30,77.0,48.0,32.76601
30,78.0,48.0,32.58372
30,79.0,48.0,32.4081
30,80.0,48.0,32.23958
30,81.0,48.0,32.07849
30,82.0,48.0,31.92508
30,83.0,48.0,31.7795
30,84.0,48.0,31.6418
30,85.0,48.0,31.51198
30,86.0,48.0,31.38996
30,87.0,48.0,31.27558
30,88.0,48.0,31.16867
30,89.0,48.0,31.06899
30,90.0,48.0,30.97626
30,91.0,48.0,30.8902
30,92.0,48.0,30.81048
30,93.0,48.0,30.73677
30,94.0,48.0,30.66875
30,95.0,48.0,30.60607
30,96.0,48.0,30.5484
30,97.0,48.0,30.49542
30,98.0,48.0,30.44681
30,99.0,48.0,30.40227
30,100.0,48.0,30.36152
30,0.0,49.0,30.74873
30,1.0,49.0,30.79467
30,2.0,49.0,30.84564
30,3.0,49.0,30.90156
30,4.0,49.0,30.96228
30,5.0,49.0,31.02758
30,6.0,49.0,31.09717
30,7.0,49.0,31.17067
30,8.0,49.0,31.24768
30,9.0,49.0,31.32774
30,10.0,49.0,31.4104
30,11.0,49.0,31.49519
30,12.0,49.0,31.58167
30,13.0,49.0,31.66945
30,14.0,49.0,31.75821
30,15.0,49.0,31.8477
30,16.0,49.0,31.93776
30,17.0,49.0,32.02837
30,18.0,49.0,32.11959
30,19.0,49.0,32.21161
30,20.0,49.0,32.30472
30,21.0,49.0,32.39931
30,22.0,49.0,32.49586
30,23.0,49.0,32.59488
30,24.0,49.0,32.69694
30,25.0,49.0,32.80262
30,26.0,49.0,32.91244
30,27.0,49.0,33.02691
30,28.0,49.0,33.14641
30,29.0,49.0,33.27125
30,30.0,49.0,33.40157
30,31.0,49.0,33.53736
30,32.0,49.0,33.67846
30,33.0,49.0,33.82449
30,34.0,49.0,33.97491
30,35.0,49.0,34.12899
30,36.0,49.0,34.28582
30,37.0,49.0,34.44431
30,38.0,49.0,34.60326
30,39.0,49.0,34.76131
30,40.0,49.0,34.91702
30,41.0,49.0,35.06888
30,42.0,49.0,35.21532
30,43.0,49.0,35.35478
30,44.0,49.0,35.48572
30,45.0,49.0,35.60663
30,46.0,49.0,35.71609
30,47.0,49.0,35.81279
30,48.0,49.0,35.89552
30,49.0,49.0,35.96326
30,50.0,49.0,36.0151
30,51.0,49.0,36.05035
30,52.0,49.0,36.06848
30,53.0,49.0,36.06916
30,54.0,49.0,36.05226
30,55.0,49.0,36.01783
30,56.0,49.0,35.96613
30,57.0,49.0,35.89757
30,58.0,49.0,35.81275
30,59.0,49.0,35.71242
30,60.0,49.0,35.59749
30,61.0,49.0,35.46897
30,62.0,49.0,35.328
30,63.0,49.0,35.1758
30,64.0,49.0,35.01365
30,65.0,49.0,34.84289
30,66.0,49.0,34.66489
30,67.0,49.0,34.48102
30,68.0,49.0,34.29266
30,69.0,49.0,34.10114
30,70.0,49.0,33.90778
30,71.0,49.0,33.71381
30,72.0,49.0,33.52042
30,73.0,49.0,33.3287
30,74.0,49.0,33.13966
30,75.0,49.0,32.95423
30,76.0,49.0,32.77322
30,77.0,49.0,32.59734
30,78.0,49.0,32.42721
30,79.0,49.0,32.26334
30,80.0,49.0,32.10614
30,81.0,49.0,31.95592
30,82.0,49.0,31.81291
30,83.0,49.0,31.67724
30,84.0,49.0,31.54896
30,85.0,49.0,31.42808
30,86.0,49.0,31.3145
30,87.0,49.0,31.2081
30,88.0,49.0,31.10869
30,89.0,49.0,31.01606
30,90.0,49.0,30.92993
30,91.0,49.0,30.85005
30,92.0,49.0,30.7761
30,93.0,49.0,30.70779
30,94.0,49.0,30.64478
30,95.0,49.0,30.58677
30,96.0,49.0,30.53345
30,97.0,49.0,30.4845
30,98.0,49.0,30.43963
30,99.0,49.0,30.39856
30,100.0,49.0,30.36101
30,0.0,50.0,30.79112
30,1.0,50.0,30.84404
30,2.0,50.0,30.90219
30,3.0,50.0,30.96545
30,4.0,50.0,31.03356
30,5.0,50.0,31.1062
30,6.0,50.0,31.18295
30,7.0,50.0,31.26332
30,8.0,50.0,31.34676
30,9.0,50.0,31.43268
30,10.0,50.0,31.52046
30,11.0,50.0,31.60951
30,12.0,50.0,31.69922
30,13.0,50.0,31.78908
30,14.0,50.0,31.87862
30,15.0,50.0,31.96749
30,16.0,50.0,32.05545
30,17.0,50.0,32.14237
30,18.0,50.0,32.22827
30,19.0,50.0,32.31332
30,20.0,50.0,32.39779
30,21.0,50.0,32.4821
30,22.0,50.0,32.56676
30,23.0,50.0,32.65236
30,24.0,50.0,32.73957
30,25.0,50.0,32.82905
30,26.0,50.0,32.92147
30,27.0,50.0,33.01746
30,28.0,50.0,33.11758
30,29.0,50.0,33.22227
30,30.0,50.0,33.33184
30,31.0,50.0,33.44646
30,32.0,50.0,33.56611
30,33.0,50.0,33.6906
30,34.0,50.0,33.81953
30,35.0,50.0,33.95231
30,36.0,50.0,34.08819
30,37.0,50.0,34.22622
30,38.0,50.0,34.3653
30,39.0,50.0,34.50422
30,40.0,50.0,34.64163
30,41.0,50.0,34.77612
30,42.0,50.0,34.90621
30,43.0,50.0,35.03044
30,44.0,50.0,35.14732
30,45.0,50.0,35.25541
30,46.0,50.0,35.35336
30,47.0,50.0,35.43989
30,48.0,50.0,35.51385
30,49.0,50.0,35.57422
30,50.0,50.0,35.62013
30,51.0,50.0,35.65089
30,52.0,50.0,35.66599
30,53.0,50.0,35.66506
30,54.0,50.0,35.64798
30,55.0,50.0,35.61475
30,56.0,50.0,35.56559
30,57.0,50.0,35.50088
30,58.0,50.0,35.42116
30,59.0,50.0,35.32711
30,60.0,50.0,35.21955
30,61.0,50.0,35.09944
30,62.0,50.0,34.96781
30,63.0,50.0,34.8258
30,64.0,50.0,34.6746
30,65.0,50.0,34.51545
30,66.0,50.0,34.34962
30,67.0,50.0,34.17839
30,68.0,50.0,34.00303
30,69.0,50.0,33.8248
30,70.0,50.0,33.64489
30,71.0,50.0,33.46447
30,72.0,50.0,33.28464
30,73.0,50.0,33.10641
30,74.0,50.0,32.93073
30,75.0,50.0,32.75845
30,76.0,50.0,32.59032
30,77.0,50.0,32.42701
30,78.0,50.0,32.2691
30,79.0,50.0,32.11705
30,80.0,50.0,31.97125
30,81.0,50.0,31.83197
30,82.0,50.0,31.69944
30,83.0,50.0,31.57377
30,84.0,50.0,31.45502
30,85.0,50.0,31.34317
30,86.0,50.0,31.23814
30,87.0,50.0,31.13981
30,88.0,50.0,31.048
30,89.0,50.0,30.96252
30,90.0,50.0,30.88311
30,91.0,50.0,30.80951
30,92.0,50.0,30.74145
30,93.0,50.0,30.67863
30,94.0,50.0,30.62075
30,95.0,50.0,30.56753
30,96.0,50.0,30.51865
30,97.0,50.0,30.47385
30,98.0,50.0,30.43282
30,99.0,50.0,30.39532
30,100.0,50.0,30.36108
30,0.0,51.0,30.83601
30,1.0,51.0,30.89632
30,2.0,51.0,30.96211
30,3.0,51.0,31.03315
30,4.0,51.0,31.10912
30,5.0,51.0,31.18957
30,6.0,51.0,31.27397
30,7.0,51.0,31.36169
30,8.0,51.0,31.45204
30,9.0,51.0,31.54428
30,10.0,51.0,31.63764
30,11.0,51.0,31.73135
30,12.0,51.0,31.82469
30,13.0,51.0,31.91698
30,14.0,51.0,32.00762
30,15.0,51.0,32.09615
30,16.0,51.0,32.18221
30,17.0,51.0,32.26561
30,18.0,51.0,32.34632
30,19.0,51.0,32.42445
30,20.0,51.0,32.50029
30,21.0,51.0,32.57428
30,22.0,51.0,32.64696
30,23.0,51.0,32.71902
30,24.0,51.0,32.79118
30,25.0,51.0,32.86426
30,26.0,51.0,32.93903
30,27.0,51.0,33.01629
30,28.0,51.0,33.09673
30,29.0,51.0,33.18096
30,30.0,51.0,33.26948
30,31.0,51.0,33.36261
30,32.0,51.0,33.46051
30,33.0,51.0,33.56314
30,34.0,51.0,33.67027
30,35.0,51.0,33.78147
30,36.0,51.0,33.89613
30,37.0,51.0,34.01344
30,38.0,51.0,34.13242
30,39.0,51.0,34.25198
30,40.0,51.0,34.37088
30,41.0,51.0,34.48781
30,42.0,51.0,34.60139
30,43.0,51.0,34.71022
30,44.0,51.0,34.81288
30,45.0,51.0,34.90803
30,46.0,51.0,34.99433
30,47.0,51.0,35.07057
30,48.0,51.0,35.13562
30,49.0,51.0,35.1885
30,50.0,51.0,35.22837
30,51.0,51.0,35.25453
30,52.0,51.0,35.26646
30,53.0,51.0,35.26381
30,54.0,51.0,35.24641
30,55.0,51.0,35.21426
30,56.0,51.0,35.16752
30,57.0,51.0,35.10653
30,58.0,51.0,35.03176
30,59.0,51.0,34.94385
30,60.0,51.0,34.84353
30,61.0,51.0,34.73168
30,62.0,51.0,34.60926
30,63.0,51.0,34.4773
30,64.0,51.0,34.33691
30,65.0,51.0,34.18923
30,66.0,51.0,34.03543
30,67.0,51.0,33.8767
30,68.0,51.0,33.71422
30,69.0,51.0,33.54913
30,70.0,51.0,33.38256
30,71.0,51.0,33.21558
30,72.0,51.0,33.0492
30,73.0,51.0,32.88437
30,74.0,51.0,32.72195
30,75.0,51.0,32.56273
30,76.0,51.0,32.40742
30,77.0,51.0,32.25663
30,78.0,51.0,32.11087
30,79.0,51.0,31.9706
30,80.0,51.0,31.83616
30,81.0,51.0,31.70781
30,82.0,51.0,31.58574
30,83.0,51.0,31.47006
30,84.0,51.0,31.36083
30,85.0,51.0,31.25802
30,86.0,51.0,31.16156
30,87.0,51.0,31.07133
30,88.0,51.0,30.98716
30,89.0,51.0,30.90887
30,90.0,51.0,30.83621
30,91.0,51.0,30.76896
30,92.0,51.0,30.70684
30,93.0,51.0,30.64958
30,94.0,51.0,30.5969
30,95.0,51.0,30.54852
30,96.0,51.0,30.50417
30,97.0,51.0,30.46357
30,98.0,51.0,30.42647
30,99.0,51.0,30.39261
30,100.0,51.0,30.36175
30,0.0,52.0,30.88293
30,1.0,52.0,30.95097
30,2.0,52.0,31.02475
30,3.0,52.0,31.10396
30,4.0,52.0,31.18817
30,5.0,52.0,31.27684
30,6.0,52.0,31.36929
30,7.0,52.0,31.46476
30,8.0,52.0,31.56243
30,9.0,52.0,31.66138
30,10.0,52.0,31.7607
30,11.0,52.0,31.85947
30,12.0,52.0,31.95678
30,13.0,52.0,32.05182
30,14.0,52.0,32.14386
30,15.0,52.0,32.23231
30,16.0,52.0,32.31672
30,17.0,52.0,32.3968
30,18.0,52.0,32.47247
30,19.0,52.0,32.54382
30,20.0,52.0,32.61113
30,21.0,52.0,32.67484
30,22.0,52.0,32.73558
30,23.0,52.0,32.79407
30,24.0,52.0,32.85117
30,25.0,52.0,32.90778
30,26.0,52.0,32.96483
30,27.0,52.0,33.02325
30,28.0,52.0,33.08391
30,29.0,52.0,33.14759
30,30.0,52.0,33.21494
30,31.0,52.0,33.28647
30,32.0,52.0,33.36251
30,33.0,52.0,33.44318
30,34.0,52.0,33.52843
30,35.0,52.0,33.61797
30,36.0,52.0,33.71133
30,37.0,52.0,33.80785
30,38.0,52.0,33.90668
30,39.0,52.0,34.00684
30,40.0,52.0,34.10719
30,41.0,52.0,34.20654
30,42.0,52.0,34.30357
30,43.0,52.0,34.39697
30,44.0,52.0,34.48541
30,45.0,52.0,34.56757
30,46.0,52.0,34.6422
30,47.0,52.0,34.70811
30,48.0,52.0,34.76422
30,49.0,52.0,34.80956
30,50.0,52.0,34.84331
30,51.0,52.0,34.86478
30,52.0,52.0,34.87346
30,53.0,52.0,34.86898
30,54.0,52.0,34.85115
30,55.0,52.0,34.81993
30,56.0,52.0,34.77546
30,57.0,52.0,34.71801
30,58.0,52.0,34.64802
30,59.0,52.0,34.56604
30,60.0,52.0,34.47276
30,61.0,52.0,34.36895
30,62.0,52.0,34.2555
30,63.0,52.0,34.13336
30,64.0,52.0,34.00354
30,65.0,52.0,33.86708
30,66.0,52.0,33.72508
30,67.0,52.0,33.5786
30,68.0,52.0,33.42874
30,69.0,52.0,33.27656
30,70.0,52.0,33.12309
30,71.0,52.0,32.96931
30,72.0,52.0,32.81616
30,73.0,52.0,32.6645
30,74.0,52.0,32.51514
30,75.0,52.0,32.36879
30,76.0,52.0,32.22611
30,77.0,52.0,32.08765
30,78.0,52.0,31.9539
30,79.0,52.0,31.82525
30,80.0,52.0,31.70204
30,81.0,52.0,31.58449
30,82.0,52.0,31.47278
30,83.0,52.0,31.367
30,84.0,52.0,31.26721
30,85.0,52.0,31.17337
30,86.0,52.0,31.08543
30,87.0,52.0,31.00325
30,88.0,52.0,30.92669
30,89.0,52.0,30.85557
30,90.0,52.0,30.78966
30,91.0,52.0,30.72875
30,92.0,52.0,30.67258
30,93.0,52.0,30.62089
30,94.0,52.0,30.57343
30,95.0,52.0,30.52993
30,96.0,52.0,30.49013
30,97.0,52.0,30.45379
30,98.0,52.0,30.42064
30,99.0,52.0,30.39047
30,100.0,52.0,30.36304
30,0.0,53.0,30.93127
30,1.0,53.0,31.00731
30,2.0,53.0,31.08935
30,3.0,53.0,31.177
30,4.0,53.0,31.26975
30,5.0,53.0,31.36693
30,6.0,53.0,31.46774
30,7.0,53.0,31.57128
30,8.0,53.0,31.67658
30,9.0,53.0,31.78256
30,10.0,53.0,31.88815
30,11.0,53.0,31.99226
30,12.0,53.0,32.09385
30,13.0,53.0,32.19193
30,14.0,53.0,32.28564
30,15.0,53.0,32.37427
30,16.0,53.0,32.45726
30,17.0,53.0,32.53425
30,18.0,53.0,32.60509
30,19.0,53.0,32.66984
30,20.0,53.0,32.72877
30,21.0,53.0,32.78237
30,22.0,53.0,32.83129
30,23.0,53.0,32.87635
30,24.0,53.0,32.91849
30,25.0,53.0,32.95874
30,26.0,53.0,32.99816
30,27.0,53.0,33.03785
30,28.0,53.0,33.07882
30,29.0,53.0,33.12203
30,30.0,53.0,33.16831
30,31.0,53.0,33.21834
30,32.0,53.0,33.27261
30,33.0,53.0,33.33144
30,34.0,53.0,33.39491
30,35.0,53.0,33.46291
30,36.0,53.0,33.53511
30,37.0,53.0,33.61097
30,38.0,53.0,33.68978
30,39.0,53.0,33.77067
30,40.0,53.0,33.85262
30,41.0,53.0,33.9345
30,42.0,53.0,34.01512
30,43.0,53.0,34.09321
30,44.0,53.0,34.16752
30,45.0,53.0,34.23679
30,46.0,53.0,34.29982
30,47.0,53.0,34.35545
30,48.0,53.0,34.40264
30,49.0,53.0,34.44046
30,50.0,53.0,34.46808
30,51.0,53.0,34.48483
30,52.0,53.0,34.49019
30,53.0,53.0,34.48378
30,54.0,53.0,34.46539
30,55.0,53.0,34.43496
30,56.0,53.0,34.39258
30,57.0,53.0,34.33849
30,58.0,53.0,34.27305
30,59.0,53.0,34.19676
30,60.0,53.0,34.11024
30,61.0,53.0,34.0142
30,62.0,53.0,33.90942
30,63.0,53.0,33.79678
30,64.0,53.0,33.67719
30,65.0,53.0,33.55163
30,66.0,53.0,33.42106
30,67.0,53.0,33.28649
30,68.0,53.0,33.14891
30,69.0,53.0,33.00929
30,70.0,53.0,32.86857
30,71.0,53.0,32.72765
30,72.0,53.0,32.58739
30,73.0,53.0,32.44858
30,74.0,53.0,32.31196
30,75.0,53.0,32.17818
30,76.0,53.0,32.04783
30,77.0,53.0,31.92144
30,78.0,53.0,31.79943
30,79.0,53.0,31.68217
30,80.0,53.0,31.56995
30,81.0,53.0,31.463
30,82.0,53.0,31.36145
30,83.0,53.0,31.26541
30,84.0,53.0,31.1749
30,85.0,53.0,31.0899
30,86.0,53.0,31.01034
30,87.0,53.0,30.93612
30,88.0,53.0,30.86708
30,89.0,53.0,30.80304
30,90.0,53.0,30.74383
30,91.0,53.0,30.6892
30,92.0,53.0,30.63894
30,93.0,53.0,30.5928
30,94.0,53.0,30.55054
30,95.0,53.0,30.5119
30,96.0,53.0,30.47666
30,97.0,53.0,30.44457
30,98.0,53.0,30.4154
30,99.0,53.0,30.38893
30,100.0,53.0,30.36495
30,0.0,54.0,30.98033
30,1.0,54.0,31.06451
30,2.0,54.0,31.15498
30,3.0,54.0,31.25125
30,4.0,54.0,31.35271
30,5.0,54.0,31.45859
30,6.0,54.0,31.56795
30,7.0,54.0,31.67977
30,8.0,54.0,31.7929
30,9.0,54.0,31.90612
30,10.0,54.0,32.0182
30,11.0,54.0,32.12788
30,12.0,54.0,32.23395
30,13.0,54.0,32.3353
30,14.0,54.0,32.43092
30,15.0,54.0,32.51995
30,16.0,54.0,32.60175
30,17.0,54.0,32.67588
30,18.0,54.0,32.74212
30,19.0,54.0,32.80051
30,20.0,54.0,32.85132
30,21.0,54.0,32.89504
30,22.0,54.0,32.9324
30,23.0,54.0,32.96427
30,24.0,54.0,32.99171
30,25.0,54.0,33.01587
30,26.0,54.0,33.03794
30,27.0,54.0,33.05917
30,28.0,54.0,33.08074
30,29.0,54.0,33.10378
30,30.0,54.0,33.12929
30,31.0,54.0,33.15812
30,32.0,54.0,33.19095
30,33.0,54.0,33.22825
30,34.0,54.0,33.27028
30,35.0,54.0,33.31706
30,36.0,54.0,33.36842
30,37.0,54.0,33.42395
30,38.0,54.0,33.48306
30,39.0,54.0,33.54499
30,40.0,54.0,33.60883
30,41.0,54.0,33.67354
30,42.0,54.0,33.738
30,43.0,54.0,33.80104
30,44.0,54.0,33.86145
30,45.0,54.0,33.91803
30,46.0,54.0,33.96962
30,47.0,54.0,34.01512
30,48.0,54.0,34.05351
30,49.0,54.0,34.08387
30,50.0,54.0,34.1054
30,51.0,54.0,34.11742
30,52.0,54.0,34.11943
30,53.0,54.0,34.11102
30,54.0,54.0,34.09196
30,55.0,54.0,34.06217
30,56.0,54.0,34.02169
30,57.0,54.0,33.97073
30,58.0,54.0,33.90959
30,59.0,54.0,33.83871
30,60.0,54.0,33.75863
30,61.0,54.0,33.67
30,62.0,54.0,33.57353
30,63.0,54.0,33.47001
30,64.0,54.0,33.36026
30,65.0,54.0,33.24516
30,66.0,54.0,33.12561
30,67.0,54.0,33.00251
30,68.0,54.0,32.87677
30,69.0,54.0,32.74926
30,70.0,54.0,32.62085
30,71.0,54.0,32.49235
30,72.0,54.0,32.36456
30,73.0,54.0,32.23818
30,74.0,54.0,32.11388
30,75.0,54.0,31.99228
30,76.0,54.0,31.87389
30,77.0,54.0,31.7592
30,78.0,54.0,31.64858
30,79.0,54.0,31.54239
30,80.0,54.0,31.44087
30,81.0,54.0,31.34422
30,82.0,54.0,31.25258
30,83.0,54.0,31.16602
30,84.0,54.0,31.08457
30,85.0,54.0,31.00821
30,86.0,54.0,30.93686
30,87.0,54.0,30.87041
30,88.0,54.0,30.80874
30,89.0,54.0,30.75168
30,90.0,54.0,30.69903
30,91.0,54.0,30.6506
30,92.0,54.0,30.60617
30,93.0,54.0,30.56551
30,94.0,54.0,30.52839
30,95.0,54.0,30.49458
30,96.0,54.0,30.46386
30,97.0,54.0,30.436
30,98.0,54.0,30.41078
30,99.0,54.0,30.388
30,100.0,54.0,30.36746
30,0.0,55.0,31.02931
30,1.0,55.0,31.12168
30,2.0,55.0,31.22061
30,3.0,55.0,31.32555
30,4.0,55.0,31.43578
30,5.0,55.0,31.55041
30,6.0,55.0,31.66839
30,7.0,55.0,31.78855
30,8.0,55.0,31.90959
30,9.0,55.0,32.03015
30,10.0,55.0,32.14882
30,11.0,55.0,32.26419
30,12.0,55.0,32.37489
30,13.0,55.0,32.47966
30,14.0,55.0,32.57734
30,15.0,55.0,32.66698
30,16.0,55.0,32.74781
30,17.0,55.0,32.81931
30,18.0,55.0,32.88122
30,19.0,55.0,32.93353
30,20.0,55.0,32.97652
30,21.0,55.0,33.0107
30,22.0,55.0,33.03684
30,23.0,55.0,33.05592
30,24.0,55.0,33.06906
30,25.0,55.0,33.07755
30,26.0,55.0,33.08272
30,27.0,55.0,33.08595
30,28.0,55.0,33.0886
30,29.0,55.0,33.09196
30,30.0,55.0,33.09721
30,31.0,55.0,33.10537
30,32.0,55.0,33.11729
30,33.0,55.0,33.1336
30,34.0,55.0,33.15471
