sample,time_h,half_cycle,current_mA_cm2,fraction_of_half_cycle,voltage_mV
A,126.408163,127,1.0,0.408163,35.45204
A,126.428571,127,1.0,0.428571,35.47723
A,126.44898,127,1.0,0.44898,35.50317
A,126.469388,127,1.0,0.469388,35.53052
A,126.489796,127,1.0,0.489796,35.55988
A,126.510204,127,1.0,0.510204,35.59177
A,126.530612,127,1.0,0.530612,35.62668
A,126.55102,127,1.0,0.55102,35.66505
A,126.571429,127,1.0,0.571429,35.70733
A,126.591837,127,1.0,0.591837,35.75392
A,126.612245,127,1.0,0.612245,35.80522
A,126.632653,127,1.0,0.632653,35.86165
A,126.653061,127,1.0,0.653061,35.9236
A,126.673469,127,1.0,0.673469,35.99148
A,126.693878,127,1.0,0.693878,36.06569
A,126.714286,127,1.0,0.714286,36.14665
A,126.734694,127,1.0,0.734694,36.23479
A,126.755102,127,1.0,0.755102,36.33052
A,126.77551,127,1.0,0.77551,36.4343
A,126.795918,127,1.0,0.795918,36.54658
A,126.816327,127,1.0,0.816327,36.6678
A,126.836735,127,1.0,0.836735,36.79844
A,126.857143,127,1.0,0.857143,36.93899
A,126.877551,127,1.0,0.877551,37.08993
A,126.897959,127,1.0,0.897959,37.25177
A,126.918367,127,1.0,0.918367,37.42502
A,126.938776,127,1.0,0.938776,37.61021
A,126.959184,127,1.0,0.959184,37.80787
A,126.979592,127,1.0,0.979592,38.01856
A,127.0,127,1.0,1.0,38.24283
A,127.0,128,-1.0,0.0,-29.31228
A,127.020408,128,-1.0,0.020408,-30.66409
A,127.040816,128,-1.0,0.040816,-31.71154
A,127.061224,128,-1.0,0.061224,-32.52316
A,127.081633,128,-1.0,0.081633,-33.1521
A,127.102041,128,-1.0,0.102041,-33.63954
A,127.122449,128,-1.0,0.122449,-34.01741
A,127.142857,128,-1.0,0.142857,-34.31049
A,127.163265,128,-1.0,0.163265,-34.53799
A,127.183673,128,-1.0,0.183673,-34.71483
A,127.204082,128,-1.0,0.204082,-34.8526
A,127.22449,128,-1.0,0.22449,-34.96032
A,127.244898,128,-1.0,0.244898,-35.04501
A,127.265306,128,-1.0,0.265306,-35.11215
A,127.285714,128,-1.0,0.285714,-35.16603
A,127.306122,128,-1.0,0.306122,-35.21002
A,127.326531,128,-1.0,0.326531,-35.24678
A,127.346939,128,-1.0,0.346939,-35.27841
A,127.367347,128,-1.0,0.367347,-35.3066
A,127.387755,128,-1.0,0.387755,-35.33272
A,127.408163,128,-1.0,0.408163,-35.35789
A,127.428571,128,-1.0,0.428571,-35.38301
A,127.44898,128,-1.0,0.44898,-35.40888
A,127.469388,128,-1.0,0.469388,-35.43615
A,127.489796,128,-1.0,0.489796,-35.46543
A,127.510204,128,-1.0,0.510204,-35.49724
A,127.530612,128,-1.0,0.530612,-35.53205
A,127.55102,128,-1.0,0.55102,-35.57033
A,127.571429,128,-1.0,0.571429,-35.61249
A,127.591837,128,-1.0,0.591837,-35.65895
A,127.612245,128,-1.0,0.612245,-35.71012
A,127.632653,128,-1.0,0.632653,-35.7664
A,127.653061,128,-1.0,0.653061,-35.82819
A,127.673469,128,-1.0,0.673469,-35.89588
A,127.693878,128,-1.0,0.693878,-35.9699
A,127.714286,128,-1.0,0.714286,-36.05065
A,127.734694,128,-1.0,0.734694,-36.13855
A,127.755102,128,-1.0,0.755102,-36.23403
A,127.77551,128,-1.0,0.77551,-36.33754
A,127.795918,128,-1.0,0.795918,-36.44951
A,127.816327,128,-1.0,0.816327,-36.57041
A,127.836735,128,-1.0,0.836735,-36.70071
A,127.857143,128,-1.0,0.857143,-36.84088
A,127.877551,128,-1.0,0.877551,-36.99142
A,127.897959,128,-1.0,0.897959,-37.15283
A,127.918367,128,-1.0,0.918367,-37.32562
A,127.938776,128,-1.0,0.938776,-37.51031
A,127.959184,128,-1.0,0.959184,-37.70745
A,127.979592,128,-1.0,0.979592,-37.91758
A,128.0,128,-1.0,1.0,-38.14126
A,128.0,129,1.0,0.0,29.0312
A,128.020408,129,1.0,0.020408,30.37005
A,128.040816,129,1.0,0.040816,31.40745
A,128.061224,129,1.0,0.061224,32.21129
A,128.081633,129,1.0,0.081633,32.8342
A,128.102041,129,1.0,0.102041,33.31696
A,128.122449,129,1.0,0.122449,33.69121
A,128.142857,129,1.0,0.142857,33.98148
A,128.163265,129,1.0,0.163265,34.2068
A,128.183673,129,1.0,0.183673,34.38194
A,128.204082,129,1.0,0.204082,34.51839
A,128.22449,129,1.0,0.22449,34.62508
A,128.244898,129,1.0,0.244898,34.70896
A,128.265306,129,1.0,0.265306,34.77545
A,128.285714,129,1.0,0.285714,34.82882
A,128.306122,129,1.0,0.306122,34.87239
A,128.326531,129,1.0,0.326531,34.90879
A,128.346939,129,1.0,0.346939,34.94012
A,128.367347,129,1.0,0.367347,34.96805
A,128.387755,129,1.0,0.387755,34.99392
A,128.408163,129,1.0,0.408163,35.01883
A,128.428571,129,1.0,0.428571,35.04372
A,128.44898,129,1.0,0.44898,35.06934
A,128.469388,129,1.0,0.469388,35.09635
A,128.489796,129,1.0,0.489796,35.12535
A,128.510204,129,1.0,0.510204,35.15685
A,128.530612,129,1.0,0.530612,35.19133
A,128.55102,129,1.0,0.55102,35.22924
A,128.571429,129,1.0,0.571429,35.271
A,128.591837,129,1.0,0.591837,35.31702
A,128.612245,129,1.0,0.612245,35.3677
A,128.632653,129,1.0,0.632653,35.42343
A,128.653061,129,1.0,0.653061,35.48463
A,128.673469,129,1.0,0.673469,35.55167
A,128.693878,129,1.0,0.693878,35.62498
A,128.714286,129,1.0,0.714286,35.70495
A,128.734694,129,1.0,0.734694,35.79201
A,128.755102,129,1.0,0.755102,35.88658
A,128.77551,129,1.0,0.77551,35.98909
A,128.795918,129,1.0,0.795918,36.09999
A,128.816327,129,1.0,0.816327,36.21973
A,128.836735,129,1.0,0.836735,36.34878
A,128.857143,129,1.0,0.857143,36.48761
A,128.877551,129,1.0,0.877551,36.63671
A,128.897959,129,1.0,0.897959,36.79657
A,128.918367,129,1.0,0.918367,36.9677
A,128.938776,129,1.0,0.938776,37.15062
A,128.959184,129,1.0,0.959184,37.34587
A,128.979592,129,1.0,0.979592,37.55398
A,129.0,129,1.0,1.0,37.77552
A,129.0,130,-1.0,0.0,-29.17046
A,129.020408,130,-1.0,0.020408,-30.51573
A,129.040816,130,-1.0,0.040816,-31.5581
A,129.061224,130,-1.0,0.061224,-32.3658
A,129.081633,130,-1.0,0.081633,-32.9917
A,129.102041,130,-1.0,0.102041,-33.47678
A,129.122449,130,-1.0,0.122449,-33.85282
A,129.142857,130,-1.0,0.142857,-34.14448
A,129.163265,130,-1.0,0.163265,-34.37088
A,129.183673,130,-1.0,0.183673,-34.54686
A,129.204082,130,-1.0,0.204082,-34.68397
A,129.22449,130,-1.0,0.22449,-34.79117
A,129.244898,130,-1.0,0.244898,-34.87545
A,129.265306,130,-1.0,0.265306,-34.94226
A,129.285714,130,-1.0,0.285714,-34.99588
A,129.306122,130,-1.0,0.306122,-35.03966
A,129.326531,130,-1.0,0.326531,-35.07624
A,129.346939,130,-1.0,0.346939,-35.10772
A,129.367347,130,-1.0,0.367347,-35.13578
A,129.387755,130,-1.0,0.387755,-35.16177
A,129.408163,130,-1.0,0.408163,-35.18681
A,129.428571,130,-1.0,0.428571,-35.21181
A,129.44898,130,-1.0,0.44898,-35.23756
A,129.469388,130,-1.0,0.469388,-35.2647
A,129.489796,130,-1.0,0.489796,-35.29384
A,129.510204,130,-1.0,0.510204,-35.32549
A,129.530612,130,-1.0,0.530612,-35.36014
A,129.55102,130,-1.0,0.55102,-35.39823
A,129.571429,130,-1.0,0.571429,-35.44019
A,129.591837,130,-1.0,0.591837,-35.48642
A,129.612245,130,-1.0,0.612245,-35.53735
A,129.632653,130,-1.0,0.632653,-35.59335
A,129.653061,130,-1.0,0.653061,-35.65484
A,129.673469,130,-1.0,0.673469,-35.72221
A,129.693878,130,-1.0,0.693878,-35.79586
A,129.714286,130,-1.0,0.714286,-35.87622
A,129.734694,130,-1.0,0.734694,-35.9637
A,129.755102,130,-1.0,0.755102,-36.05872
A,129.77551,130,-1.0,0.77551,-36.16172
A,129.795918,130,-1.0,0.795918,-36.27315
A,129.816327,130,-1.0,0.816327,-36.39347
A,129.836735,130,-1.0,0.836735,-36.52314
A,129.857143,130,-1.0,0.857143,-36.66263
A,129.877551,130,-1.0,0.877551,-36.81244
A,129.897959,130,-1.0,0.897959,-36.97307
A,129.918367,130,-1.0,0.918367,-37.14502
A,129.938776,130,-1.0,0.938776,-37.32883
A,129.959184,130,-1.0,0.959184,-37.52501
A,129.979592,130,-1.0,0.979592,-37.73412
A,130.0,130,-1.0,1.0,-37.95672
A,130.0,131,1.0,0.0,29.36765
A,130.020408,131,1.0,0.020408,30.72201
A,130.040816,131,1.0,0.040816,31.77144
A,130.061224,131,1.0,0.061224,32.58459
A,130.081633,131,1.0,0.081633,33.21472
A,130.102041,131,1.0,0.102041,33.70308
A,130.122449,131,1.0,0.122449,34.08167
A,130.142857,131,1.0,0.142857,34.3753
A,130.163265,131,1.0,0.163265,34.60323
A,130.183673,131,1.0,0.183673,34.7804
A,130.204082,131,1.0,0.204082,34.91843
A,130.22449,131,1.0,0.22449,35.02635
A,130.244898,131,1.0,0.244898,35.1112
A,130.265306,131,1.0,0.265306,35.17847
A,130.285714,131,1.0,0.285714,35.23245
A,130.306122,131,1.0,0.306122,35.27653
A,130.326531,131,1.0,0.326531,35.31335
A,130.346939,131,1.0,0.346939,35.34505
A,130.367347,131,1.0,0.367347,35.37329
A,130.387755,131,1.0,0.387755,35.39946
A,130.408163,131,1.0,0.408163,35.42467
A,130.428571,131,1.0,0.428571,35.44984
A,130.44898,131,1.0,0.44898,35.47576
A,130.469388,131,1.0,0.469388,35.50309
A,130.489796,131,1.0,0.489796,35.53242
A,130.510204,131,1.0,0.510204,35.56429
A,130.530612,131,1.0,0.530612,35.59917
A,130.55102,131,1.0,0.55102,35.63752
A,130.571429,131,1.0,0.571429,35.67976
A,130.591837,131,1.0,0.591837,35.72631
A,130.612245,131,1.0,0.612245,35.77758
A,130.632653,131,1.0,0.632653,35.83396
A,130.653061,131,1.0,0.653061,35.89586
A,130.673469,131,1.0,0.673469,35.96369
A,130.693878,131,1.0,0.693878,36.03784
A,130.714286,131,1.0,0.714286,36.11874
A,130.734694,131,1.0,0.734694,36.20681
A,130.755102,131,1.0,0.755102,36.30247
A,130.77551,131,1.0,0.77551,36.40617
A,130.795918,131,1.0,0.795918,36.51836
A,130.816327,131,1.0,0.816327,36.63949
A,130.836735,131,1.0,0.836735,36.77003
A,130.857143,131,1.0,0.857143,36.91047
A,130.877551,131,1.0,0.877551,37.06129
A,130.897959,131,1.0,0.897959,37.22301
A,130.918367,131,1.0,0.918367,37.39612
A,130.938776,131,1.0,0.938776,37.58117
A,130.959184,131,1.0,0.959184,37.77868
A,130.979592,131,1.0,0.979592,37.9892
A,131.0,131,1.0,1.0,38.2133
A,131.0,132,-1.0,0.0,-29.19138
A,131.020408,132,-1.0,0.020408,-30.53761
A,131.040816,132,-1.0,0.040816,-31.58074
A,131.061224,132,-1.0,0.061224,-32.38901
A,131.081633,132,-1.0,0.081633,-33.01536
A,131.102041,132,-1.0,0.102041,-33.50078
A,131.122449,132,-1.0,0.122449,-33.8771
A,131.142857,132,-1.0,0.142857,-34.16897
A,131.163265,132,-1.0,0.163265,-34.39553
A,131.183673,132,-1.0,0.183673,-34.57164
A,131.204082,132,-1.0,0.204082,-34.70884
A,131.22449,132,-1.0,0.22449,-34.81612
A,131.244898,132,-1.0,0.244898,-34.90046
A,131.265306,132,-1.0,0.265306,-34.96732
A,131.285714,132,-1.0,0.285714,-35.02098
A,131.306122,132,-1.0,0.306122,-35.06479
A,131.326531,132,-1.0,0.326531,-35.10139
A,131.346939,132,-1.0,0.346939,-35.1329
A,131.367347,132,-1.0,0.367347,-35.16098
A,131.387755,132,-1.0,0.387755,-35.18699
A,131.408163,132,-1.0,0.408163,-35.21205
A,131.428571,132,-1.0,0.428571,-35.23707
A,131.44898,132,-1.0,0.44898,-35.26283
A,131.469388,132,-1.0,0.469388,-35.28999
A,131.489796,132,-1.0,0.489796,-35.31915
A,131.510204,132,-1.0,0.510204,-35.35082
A,131.530612,132,-1.0,0.530612,-35.3855
A,131.55102,132,-1.0,0.55102,-35.42361
A,131.571429,132,-1.0,0.571429,-35.4656
A,131.591837,132,-1.0,0.591837,-35.51187
A,131.612245,132,-1.0,0.612245,-35.56283
A,131.632653,132,-1.0,0.632653,-35.61888
A,131.653061,132,-1.0,0.653061,-35.68041
A,131.673469,132,-1.0,0.673469,-35.74782
A,131.693878,132,-1.0,0.693878,-35.82153
A,131.714286,132,-1.0,0.714286,-35.90195
A,131.734694,132,-1.0,0.734694,-35.98949
A,131.755102,132,-1.0,0.755102,-36.08458
A,131.77551,132,-1.0,0.77551,-36.18766
A,131.795918,132,-1.0,0.795918,-36.29917
A,131.816327,132,-1.0,0.816327,-36.41957
A,131.836735,132,-1.0,0.836735,-36.54933
A,131.857143,132,-1.0,0.857143,-36.68892
A,131.877551,132,-1.0,0.877551,-36.83884
A,131.897959,132,-1.0,0.897959,-36.99959
A,131.918367,132,-1.0,0.918367,-37.17166
A,131.938776,132,-1.0,0.938776,-37.3556
A,131.959184,132,-1.0,0.959184,-37.55192
A,131.979592,132,-1.0,0.979592,-37.76118
A,132.0,132,-1.0,1.0,-37.98394
A,132.0,133,1.0,0.0,29.32196
A,132.020408,133,1.0,0.020408,30.67422
A,132.040816,133,1.0,0.040816,31.722
A,132.061224,133,1.0,0.061224,32.5339
A,132.081633,133,1.0,0.081633,33.16304
A,132.102041,133,1.0,0.102041,33.65064
A,132.122449,133,1.0,0.122449,34.02864
A,132.142857,133,1.0,0.142857,34.32181
A,132.163265,133,1.0,0.163265,34.54939
A,132.183673,133,1.0,0.183673,34.72629
A,132.204082,133,1.0,0.204082,34.8641
A,132.22449,133,1.0,0.22449,34.97186
A,132.244898,133,1.0,0.244898,35.05657
A,132.265306,133,1.0,0.265306,35.12374
A,132.285714,133,1.0,0.285714,35.17764
A,132.306122,133,1.0,0.306122,35.22164
A,132.326531,133,1.0,0.326531,35.25841
A,132.346939,133,1.0,0.346939,35.29005
A,132.367347,133,1.0,0.367347,35.31826
A,132.387755,133,1.0,0.387755,35.34439
A,132.408163,133,1.0,0.408163,35.36956
A,132.428571,133,1.0,0.428571,35.39469
A,132.44898,133,1.0,0.44898,35.42056
A,132.469388,133,1.0,0.469388,35.44785
A,132.489796,133,1.0,0.489796,35.47714
A,132.510204,133,1.0,0.510204,35.50896
A,132.530612,133,1.0,0.530612,35.54378
A,132.55102,133,1.0,0.55102,35.58207
A,132.571429,133,1.0,0.571429,35.62425
A,132.591837,133,1.0,0.591837,35.67073
A,132.612245,133,1.0,0.612245,35.72191
A,132.632653,133,1.0,0.632653,35.77821
A,132.653061,133,1.0,0.653061,35.84001
A,132.673469,133,1.0,0.673469,35.90773
A,132.693878,133,1.0,0.693878,35.98177
A,132.714286,133,1.0,0.714286,36.06255
A,132.734694,133,1.0,0.734694,36.15048
A,132.755102,133,1.0,0.755102,36.24599
A,132.77551,133,1.0,0.77551,36.34953
A,132.795918,133,1.0,0.795918,36.46154
A,132.816327,133,1.0,0.816327,36.58248
A,132.836735,133,1.0,0.836735,36.71282
A,132.857143,133,1.0,0.857143,36.85304
A,132.877551,133,1.0,0.877551,37.00363
A,132.897959,133,1.0,0.897959,37.16509
A,132.918367,133,1.0,0.918367,37.33794
A,132.938776,133,1.0,0.938776,37.5227
A,132.959184,133,1.0,0.959184,37.7199
A,132.979592,133,1.0,0.979592,37.9301
A,133.0,133,1.0,1.0,38.15385
A,133.0,134,-1.0,0.0,-29.2725
A,133.020408,134,-1.0,0.020408,-30.62248
A,133.040816,134,-1.0,0.040816,-31.6685
A,133.061224,134,-1.0,0.061224,-32.47903
A,133.081633,134,-1.0,0.081633,-33.10711
A,133.102041,134,-1.0,0.102041,-33.59389
A,133.122449,134,-1.0,0.122449,-33.97125
A,133.142857,134,-1.0,0.142857,-34.26393
A,133.163265,134,-1.0,0.163265,-34.49112
A,133.183673,134,-1.0,0.183673,-34.66772
A,133.204082,134,-1.0,0.204082,-34.8053
A,133.22449,134,-1.0,0.22449,-34.91288
A,133.244898,134,-1.0,0.244898,-34.99745
A,133.265306,134,-1.0,0.265306,-35.0645
A,133.285714,134,-1.0,0.285714,-35.11831
A,133.306122,134,-1.0,0.306122,-35.16224
A,133.326531,134,-1.0,0.326531,-35.19895
A,133.346939,134,-1.0,0.346939,-35.23054
A,133.367347,134,-1.0,0.367347,-35.25869
A,133.387755,134,-1.0,0.387755,-35.28478
A,133.408163,134,-1.0,0.408163,-35.30991
A,133.428571,134,-1.0,0.428571,-35.335
A,133.44898,134,-1.0,0.44898,-35.36083
A,133.469388,134,-1.0,0.469388,-35.38807
A,133.489796,134,-1.0,0.489796,-35.41731
A,133.510204,134,-1.0,0.510204,-35.44907
A,133.530612,134,-1.0,0.530612,-35.48384
A,133.55102,134,-1.0,0.55102,-35.52206
A,133.571429,134,-1.0,0.571429,-35.56417
A,133.591837,134,-1.0,0.591837,-35.61057
A,133.612245,134,-1.0,0.612245,-35.66167
A,133.632653,134,-1.0,0.632653,-35.71787
A,133.653061,134,-1.0,0.653061,-35.77957
A,133.673469,134,-1.0,0.673469,-35.84717
A,133.693878,134,-1.0,0.693878,-35.92109
A,133.714286,134,-1.0,0.714286,-36.00173
A,133.734694,134,-1.0,0.734694,-36.08951
A,133.755102,134,-1.0,0.755102,-36.18486
A,133.77551,134,-1.0,0.77551,-36.28823
A,133.795918,134,-1.0,0.795918,-36.40005
A,133.816327,134,-1.0,0.816327,-36.52079
A,133.836735,134,-1.0,0.836735,-36.65091
A,133.857143,134,-1.0,0.857143,-36.79089
A,133.877551,134,-1.0,0.877551,-36.94122
A,133.897959,134,-1.0,0.897959,-37.10241
A,133.918367,134,-1.0,0.918367,-37.27497
A,133.938776,134,-1.0,0.938776,-37.45941
A,133.959184,134,-1.0,0.959184,-37.65628
A,133.979592,134,-1.0,0.979592,-37.86613
A,134.0,134,-1.0,1.0,-38.0895
A,134.0,135,1.0,0.0,29.2019
A,134.020408,135,1.0,0.020408,30.54862
A,134.040816,135,1.0,0.040816,31.59212
A,134.061224,135,1.0,0.061224,32.40068
A,134.081633,135,1.0,0.081633,33.02725
A,134.102041,135,1.0,0.102041,33.51286
A,134.122449,135,1.0,0.122449,33.88931
A,134.142857,135,1.0,0.142857,34.18128
A,134.163265,135,1.0,0.163265,34.40792
A,134.183673,135,1.0,0.183673,34.5841
A,134.204082,135,1.0,0.204082,34.72135
A,134.22449,135,1.0,0.22449,34.82866
A,134.244898,135,1.0,0.244898,34.91303
A,134.265306,135,1.0,0.265306,34.97992
A,134.285714,135,1.0,0.285714,35.0336
A,134.306122,135,1.0,0.306122,35.07742
A,134.326531,135,1.0,0.326531,35.11404
A,134.346939,135,1.0,0.346939,35.14556
A,134.367347,135,1.0,0.367347,35.17365
A,134.387755,135,1.0,0.387755,35.19967
A,134.408163,135,1.0,0.408163,35.22473
A,134.428571,135,1.0,0.428571,35.24976
A,134.44898,135,1.0,0.44898,35.27553
A,134.469388,135,1.0,0.469388,35.30271
A,134.489796,135,1.0,0.489796,35.33188
A,134.510204,135,1.0,0.510204,35.36356
A,134.530612,135,1.0,0.530612,35.39825
A,134.55102,135,1.0,0.55102,35.43638
A,134.571429,135,1.0,0.571429,35.47838
A,134.591837,135,1.0,0.591837,35.52467
A,134.612245,135,1.0,0.612245,35.57565
A,134.632653,135,1.0,0.632653,35.63171
A,134.653061,135,1.0,0.653061,35.69327
A,134.673469,135,1.0,0.673469,35.76071
A,134.693878,135,1.0,0.693878,35.83444
A,134.714286,135,1.0,0.714286,35.91489
A,134.734694,135,1.0,0.734694,36.00246
A,134.755102,135,1.0,0.755102,36.09758
A,134.77551,135,1.0,0.77551,36.2007
A,134.795918,135,1.0,0.795918,36.31225
A,134.816327,135,1.0,0.816327,36.43269
A,134.836735,135,1.0,0.836735,36.5625
A,134.857143,135,1.0,0.857143,36.70215
A,134.877551,135,1.0,0.877551,36.85212
A,134.897959,135,1.0,0.897959,37.01292
A,134.918367,135,1.0,0.918367,37.18506
A,134.938776,135,1.0,0.938776,37.36906
A,134.959184,135,1.0,0.959184,37.56545
A,134.979592,135,1.0,0.979592,37.77479
A,135.0,135,1.0,1.0,37.99762
A,135.0,136,-1.0,0.0,-29.21469
A,135.020408,136,-1.0,0.020408,-30.562
A,135.040816,136,-1.0,0.040816,-31.60596
A,135.061224,136,-1.0,0.061224,-32.41488
A,135.081633,136,-1.0,0.081633,-33.04172
A,135.102041,136,-1.0,0.102041,-33.52754
A,135.122449,136,-1.0,0.122449,-33.90416
A,135.142857,136,-1.0,0.142857,-34.19626
A,135.163265,136,-1.0,0.163265,-34.423
A,135.183673,136,-1.0,0.183673,-34.59925
A,135.204082,136,-1.0,0.204082,-34.73656
A,135.22449,136,-1.0,0.22449,-34.84392
A,135.244898,136,-1.0,0.244898,-34.92833
A,135.265306,136,-1.0,0.265306,-34.99525
A,135.285714,136,-1.0,0.285714,-35.04895
A,135.306122,136,-1.0,0.306122,-35.09279
A,135.326531,136,-1.0,0.326531,-35.12943
A,135.346939,136,-1.0,0.346939,-35.16096
A,135.367347,136,-1.0,0.367347,-35.18906
A,135.387755,136,-1.0,0.387755,-35.21509
A,135.408163,136,-1.0,0.408163,-35.24017
A,135.428571,136,-1.0,0.428571,-35.26521
A,135.44898,136,-1.0,0.44898,-35.29099
A,135.469388,136,-1.0,0.469388,-35.31818
A,135.489796,136,-1.0,0.489796,-35.34736
A,135.510204,136,-1.0,0.510204,-35.37906
A,135.530612,136,-1.0,0.530612,-35.41376
A,135.55102,136,-1.0,0.55102,-35.4519
A,135.571429,136,-1.0,0.571429,-35.49393
A,135.591837,136,-1.0,0.591837,-35.54023
A,135.612245,136,-1.0,0.612245,-35.59123
A,135.632653,136,-1.0,0.632653,-35.64732
A,135.653061,136,-1.0,0.653061,-35.7089
A,135.673469,136,-1.0,0.673469,-35.77637
A,135.693878,136,-1.0,0.693878,-35.85014
A,135.714286,136,-1.0,0.714286,-35.93062
A,135.734694,136,-1.0,0.734694,-36.01823
A,135.755102,136,-1.0,0.755102,-36.1134
A,135.77551,136,-1.0,0.77551,-36.21656
A,135.795918,136,-1.0,0.795918,-36.32816
A,135.816327,136,-1.0,0.816327,-36.44866
A,135.836735,136,-1.0,0.836735,-36.57852
A,135.857143,136,-1.0,0.857143,-36.71823
A,135.877551,136,-1.0,0.877551,-36.86826
A,135.897959,136,-1.0,0.897959,-37.02914
A,135.918367,136,-1.0,0.918367,-37.20135
A,135.938776,136,-1.0,0.938776,-37.38543
A,135.959184,136,-1.0,0.959184,-37.58191
A,135.979592,136,-1.0,0.979592,-37.79134
A,136.0,136,-1.0,1.0,-38.01427
A,136.0,137,1.0,0.0,29.21795
A,136.020408,137,1.0,0.020408,30.56542
A,136.040816,137,1.0,0.040816,31.60949
A,136.061224,137,1.0,0.061224,32.4185
A,136.081633,137,1.0,0.081633,33.04541
A,136.102041,137,1.0,0.102041,33.53128
A,136.122449,137,1.0,0.122449,33.90794
A,136.142857,137,1.0,0.142857,34.20008
A,136.163265,137,1.0,0.163265,34.42685
A,136.183673,137,1.0,0.183673,34.60312
A,136.204082,137,1.0,0.204082,34.74044
A,136.22449,137,1.0,0.22449,34.84781
A,136.244898,137,1.0,0.244898,34.93223
A,136.265306,137,1.0,0.265306,34.99916
A,136.285714,137,1.0,0.285714,35.05286
A,136.306122,137,1.0,0.306122,35.09671
A,136.326531,137,1.0,0.326531,35.13335
A,136.346939,137,1.0,0.346939,35.16488
A,136.367347,137,1.0,0.367347,35.19299
A,136.387755,137,1.0,0.387755,35.21902
A,136.408163,137,1.0,0.408163,35.2441
A,136.428571,137,1.0,0.428571,35.26915
A,136.44898,137,1.0,0.44898,35.29493
A,136.469388,137,1.0,0.469388,35.32212
A,136.489796,137,1.0,0.489796,35.35131
A,136.510204,137,1.0,0.510204,35.38301
A,136.530612,137,1.0,0.530612,35.41771
A,136.55102,137,1.0,0.55102,35.45586
A,136.571429,137,1.0,0.571429,35.49789
A,136.591837,137,1.0,0.591837,35.5442
A,136.612245,137,1.0,0.612245,35.59521
A,136.632653,137,1.0,0.632653,35.65131
A,136.653061,137,1.0,0.653061,35.71289
A,136.673469,137,1.0,0.673469,35.78037
A,136.693878,137,1.0,0.693878,35.85415
A,136.714286,137,1.0,0.714286,35.93464
A,136.734694,137,1.0,0.734694,36.02225
A,136.755102,137,1.0,0.755102,36.11743
A,136.77551,137,1.0,0.77551,36.2206
A,136.795918,137,1.0,0.795918,36.33222
A,136.816327,137,1.0,0.816327,36.45273
A,136.836735,137,1.0,0.836735,36.58261
A,136.857143,137,1.0,0.857143,36.72233
A,136.877551,137,1.0,0.877551,36.87238
A,136.897959,137,1.0,0.897959,37.03327
A,136.918367,137,1.0,0.918367,37.20551
A,136.938776,137,1.0,0.938776,37.38961
A,136.959184,137,1.0,0.959184,37.58611
A,136.979592,137,1.0,0.979592,37.79556
A,137.0,137,1.0,1.0,38.01852
A,137.0,138,-1.0,0.0,-29.1811
A,137.020408,138,-1.0,0.020408,-30.52687
A,137.040816,138,-1.0,0.040816,-31.56962
A,137.061224,138,-1.0,0.061224,-32.37761
A,137.081633,138,-1.0,0.081633,-33.00374
A,137.102041,138,-1.0,0.102041,-33.48899
A,137.122449,138,-1.0,0.122449,-33.86518
A,137.142857,138,-1.0,0.142857,-34.15694
A,137.163265,138,-1.0,0.163265,-34.38342
A,137.183673,138,-1.0,0.183673,-34.55947
A,137.204082,138,-1.0,0.204082,-34.69663
A,137.22449,138,-1.0,0.22449,-34.80386
A,137.244898,138,-1.0,0.244898,-34.88817
A,137.265306,138,-1.0,0.265306,-34.95501
A,137.285714,138,-1.0,0.285714,-35.00865
A,137.306122,138,-1.0,0.306122,-35.05245
A,137.326531,138,-1.0,0.326531,-35.08904
A,137.346939,138,-1.0,0.346939,-35.12053
A,137.367347,138,-1.0,0.367347,-35.1486
A,137.387755,138,-1.0,0.387755,-35.17461
A,137.408163,138,-1.0,0.408163,-35.19965
A,137.428571,138,-1.0,0.428571,-35.22466
A,137.44898,138,-1.0,0.44898,-35.25042
A,137.469388,138,-1.0,0.469388,-35.27757
A,137.489796,138,-1.0,0.489796,-35.30672
A,137.510204,138,-1.0,0.510204,-35.33838
A,137.530612,138,-1.0,0.530612,-35.37304
A,137.55102,138,-1.0,0.55102,-35.41115
A,137.571429,138,-1.0,0.571429,-35.45312
A,137.591837,138,-1.0,0.591837,-35.49937
A,137.612245,138,-1.0,0.612245,-35.55032
